ngram,company,value
complaint_hopefully,Black  Show,1
complaint_im,Black  Spot,1
complaint_neat,Black,1
complaint_pause,Black  Show,1
complaint_reason,Black  Dot,2
complaint_short,Black  Spot,1
complaint_sometimes,Black  Plus,1
complaint_sound,White  Dot,2
complaint_suggestion,Sandstone Fabric ,2
complaint_time,Black  Dot,2
complaint_yet,Configuration: Fire TV Stick,1
complaintno_shes,White,1
complete_function,Black  Plus,1
complete_garbage,Black,1
complete_listen,White  Show,1
complete_wasnt,Charcoal Fabric ,2
complete_waste,White  Spot,1
completed_hour,Black  Plus,1
completely_buy,Black,1
completely_changed,Black  Spot,1
completely_connected,Black  Spot,1
completely_delete,White  Spot,1
completely_homescreen,White  Spot,1
completely_love,Black  Dot,2
completely_new,White  Show,1
completely_scared,Black,1
completely_turn,White  Spot,1
completely_unhelpful,Black,1
complicated_set,Heather Gray Fabric ,2
compliment_echo,Black  Spot,1
compliment_echo,White,1
component_chosen,Heather Gray Fabric ,2
component_im,Heather Gray Fabric ,2
component_located,Heather Gray Fabric ,2
compound_size,Black  Dot,2
computer_alexa,Black  Plus,1
computer_easy,Configuration: Fire TV Stick,1
computer_everything,Black,1
computer_firestick,Configuration: Fire TV Stick,1
computer_get,Black  Dot,2
computer_ha,Black  Dot,2
computer_home,Black  Plus,1
computer_home,White  Show,1
computer_interesting,Black,1
computer_interface,White,1
computer_ipads,White  Spot,1
computer_literate,Black  Plus,1
computer_literate,White  Show,1
computer_network,Black  Spot,1
computer_room,Black  Spot,1
computer_speaker,White  Dot,2
computer_tell,Black  Show,1
computer_video,Black  Spot,1
computer_wa,White  Plus,1
con_alexa,White  Spot,1
con_dropin,Black  Spot,1
con_setup,Black  Plus,1
concept_get,Black  Show,1
concept_house,Black  Dot,2
concern_loved,Black  Spot,1
concern_medo,Black  Plus,1
concern_well,Black  Plus,1
concerned_already,White  Spot,1
concerned_doe,Black  Spot,1
concerned_smaller,Charcoal Fabric ,2
concerning_use,White  Plus,1
concerning_wish,Black,1
concise_answer,Charcoal Fabric ,2
condition_advised,Black,1
condition_device,Sandstone Fabric ,2
condition_love,Black,1
condition_new,Black,1
condition_new,Black  Plus,1
condition_refurbished,Black,1
conectado_al,Black  Dot,2
conferencing_good,Black  Show,1
conferencing_tool,Black  Spot,1
confident_happen,Configuration: Fire TV Stick,1
configure_need,Black  Plus,1
configured_hub,Black  Plus,1
conflict_another,Black  Plus,1
confused_ask,Black  Dot,2
confused_changing,White  Plus,1
confused_smart,Black  Plus,1
confused_want,Black  Plus,1
confuses_request,Black  Dot,2
confusing_green,Black,1
confusing_moving,Configuration: Fire TV Stick,1
confusing_part,Configuration: Fire TV Stick,1
confusioni_named,White  Spot,1
connect_amazon,Configuration: Fire TV Stick,1
connect_better,Black  Dot,2
connect_bluetooth,Black  Dot,4
connect_bluetooth,Black  Spot,1
connect_bose,Black  Dot,2
connect_bose,Black  Spot,1
connect_cook,White  Show,1
connect_default,Black  Plus,1
connect_device,Black  Plus,3
connect_display,Black  Show,1
connect_echo,Black,1
connect_echo,Black  Plus,2
connect_external,Black  Dot,2
connect_external,White  Plus,1
connect_fire,Configuration: Fire TV Stick,1
connect_floor,Black  Plus,1
connect_fortunately,Charcoal Fabric ,2
connect_freeze,White,1
connect_got,White,1
connect_great,White  Plus,1
connect_iphone,Charcoal Fabric ,2
connect_lamp,Heather Gray Fabric ,2
connect_light,Black  Dot,2
connect_network,Black  Plus,1
connect_party,Black  Show,1
connect_people,White  Show,1
connect_phone,White,1
connect_prime,Configuration: Fire TV Stick,1
connect_purchase,Heather Gray Fabric ,2
connect_ring,White  Show,1
connect_skill,Black  Dot,2
connect_smart,Black  Dot,2
connect_smart,Black  Plus,1
connect_smart,Black  Show,1
connect_smart,Black  Spot,1
connect_spotify,Black  Spot,1
connect_tv,Charcoal Fabric ,2
connect_tv,White  Plus,1
connect_use,Heather Gray Fabric ,2
connect_via,Black  Plus,1
connect_wall,Black  Plus,1
connect_way,Black  Plus,1
connect_well,Charcoal Fabric ,2
connect_wifi,Black,1
connect_wifi,Black  Dot,2
connect_wireless,Black  Plus,1
connect_youtube,Black  Spot,1
connected_brought,Configuration: Fire TV Stick,1
connected_ease,Black  Plus,1
connected_echo,Black  Plus,1
connected_echo,Black  Show,1
connected_echo,White  Spot,1
connected_electronically,Black,1
connected_external,Black  Dot,2
connected_far,Black  Dot,2
connected_follow,Black  Plus,1
connected_ha,Black  Dot,2
connected_hear,Black  Plus,1
connected_home,Black  Show,2
connected_immediately,Black  Plus,1
connected_kasa,Black  Spot,1
connected_lamp,Black  Plus,1
connected_lamp,Heather Gray Fabric ,2
connected_network,Black  Plus,1
connected_phone,White  Dot,2
connected_play,White  Dot,2
connected_purchased,Black  Spot,1
connected_quite,Configuration: Fire TV Stick,1
connected_running,Black  Show,1
connected_smart,Black  Plus,1
connected_smart,White  Plus,1
connected_smart,White  Show,1
connected_speaker,Black  Dot,6
connected_three,Black  Dot,2
connected_throughout,Black  Spot,1
connected_tivo,Black  Plus,1
connected_together,Black,1
connected_tv,Sandstone Fabric ,2
connected_vintage,Black,1
connected_web,Black  Plus,1
connected_whole,Black  Dot,2
connected_wifi,Black  Dot,2
connected_wifi,Heather Gray Fabric ,2
connectedwell_worth,Black  Spot,1
connecting_bluetooth,Black  Show,1
connecting_echo,Black  Show,1
connecting_echo,Charcoal Fabric ,2
connecting_internet,Black  Dot,2
connecting_internet,Black  Plus,1
connecting_phone,Black,1
connecting_smart,Charcoal Fabric ,2
connecting_sound,White  Plus,1
connecting_tv,Charcoal Fabric ,2
connecting_wifi,Black,1
connectingcheck_alexa,White,1
connection_dy,Oak Finish ,2
connection_every,Black  Show,1
connection_fire,Configuration: Fire TV Stick,1
connection_ha,Black  Dot,2
connection_ha,Configuration: Fire TV Stick,1
connection_half,Configuration: Fire TV Stick,1
connection_household,Configuration: Fire TV Stick,1
connection_issue,Black  Dot,2
connection_issue,Oak Finish ,2
connection_light,White,1
connection_service,Configuration: Fire TV Stick,1
connection_strong,Black,1
connection_tried,Black  Plus,1
connection_wifi,Black  Dot,2
connection_wifi,Configuration: Fire TV Stick,1
connection_world,Black  Spot,1
connection_xbox,Configuration: Fire TV Stick,1
connectivity_alexa,Black,1
connectivity_home,Black  Plus,1
connectivity_issue,Black,1
connectivity_problem,Black,1
connectivityit_stop,Black  Spot,1
connects_alexa,Black  Plus,1
connects_room,Black  Dot,2
connects_smart,White  Plus,1
connects_spotify,Black  Show,1
connects_wont,Black  Dot,2
consider_addicted,White  Spot,1
consider_better,Black,1
consider_upgrade,Charcoal Fabric ,2
considering_echo,Black  Plus,1
considering_echo,White  Plus,1
considering_google,Black  Show,1
considering_new,Black  Plus,1
considering_poor,Black  Spot,1
considering_price,Charcoal Fabric ,2
considering_purchasing,Black  Spot,1
considering_size,Black  Plus,1
consistent_delay,Black  Spot,1
consistently_answer,White  Plus,1
conspiracy_theory,White,1
constant_suggestion,Black  Show,1
constant_technical,Black  Show,1
constantly_asking,Black,1
constantly_asking,White  Plus,1
constantly_buffering,Configuration: Fire TV Stick,1
constantly_create,Black  Show,1
constantly_hearing,Heather Gray Fabric ,2
constantly_repeat,Black  Show,1
constantly_scrolling,Black  Spot,1
constantly_spam,White  Show,1
constantly_warranty,Configuration: Fire TV Stick,1
constantly_worth,White  Spot,1
constructed_wife,White  Spot,1
consulting_amazon,Black  Plus,1
consumer_pay,Black  Show,1
contact_elderly,White  Show,1
contact_list,Charcoal Fabric ,2
contact_someone,White  Dot,2
contact_sprint,Black  Dot,2
contact_still,Black  Show,1
contact_vehicle,White  Show,1
contact_without,Black,1
contacted_amazon,Configuration: Fire TV Stick,1
contacted_credited,White,1
contacted_people,Black  Spot,1
contains_info,Black  Show,1
content_apps,Configuration: Fire TV Stick,1
content_cannot,Black  Spot,1
content_change,Black  Spot,1
content_rotation,White  Spot,1
content_screen,White  Spot,1
content_variety,Black  Plus,1
continous_spam,White  Show,1
continually_running,White  Show,1
continue_conversation,Black  Plus,1
continue_cycle,White  Spot,1
continue_elsewhere,Heather Gray Fabric ,2
continue_find,Charcoal Fabric ,2
continue_hold,Black,1
continue_improve,Black,1
continue_learn,White  Plus,1
continue_set,Black  Plus,1
continues_roll,Black  Plus,1
continuous_spa,Black  Dot,2
continuously_running,White  Show,1
continuously_scroll,Black  Spot,1
continuously_talk,Black  Show,1
control_alexa,Black  Plus,1
control_bedroom,Black  Spot,1
control_brightness,Black  Spot,1
control_chose,Black  Plus,1
control_computer,Black  Spot,1
control_custom,Black  Dot,2
control_custom,Black  Spot,1
control_device,Black  Plus,1
control_device,Black  Show,1
control_device,Black  Spot,1
control_dish,White  Show,1
control_display,Black  Spot,1
control_entire,Black  Dot,2
control_eq,Black  Plus,1
control_fantastic,Configuration: Fire TV Stick,1
control_fios,Heather Gray Fabric ,2
control_gave,Configuration: Fire TV Stick,1
control_great,Configuration: Fire TV Stick,1
control_home,Heather Gray Fabric ,2
control_house,Black,1
control_house,Black  Plus,1
control_household,Heather Gray Fabric ,2
control_hue,Black  Plus,1
control_intuitive,Black  Plus,1
control_item,White  Plus,1
control_kasa,Black  Dot,2
control_light,Black  Dot,2
control_light,Black  Spot,1
control_light,Charcoal Fabric ,3
control_light,Walnut Finish ,2
control_light,White  Plus,1
control_light,White  Spot,1
control_lighting,Black  Dot,2
control_lighting,Black  Spot,1
control_lighting,Heather Gray Fabric ,2
control_living,Charcoal Fabric ,2
control_philip,Black  Plus,1
control_possible,Black,1
control_que,White  Spot,1
control_room,Black  Plus,1
control_screen,Black  Spot,1
control_smart,Black  Dot,2
control_smart,Black  Plus,1
control_smart,White  Show,1
control_sound,Black  Plus,1
control_subpar,White  Plus,1
control_sure,Heather Gray Fabric ,2
control_thermostat,Charcoal Fabric ,2
control_turn,White  Spot,1
control_tv,Black,1
control_type,Black  Dot,2
control_volume,Charcoal Fabric ,2
control_wa,Charcoal Fabric ,2
control_want,White  Spot,1
control_wireless,Black,1
control_work,Black  Plus,1
control_yes,Black  Dot,2
controll_also,Heather Gray Fabric ,2
controll_soon,Black  Plus,1
controlled_hub,Black  Plus,1
controlled_tplink,Black  Plus,1
controlled_use,White  Show,1
controller_even,Heather Gray Fabric ,2
controller_music,Black  Plus,1
controlling_connected,Black  Show,1
controlling_light,Black  Show,1
controlling_light,Charcoal Fabric ,2
controlling_smart,Black  Dot,2
controlling_tplink,Black  Plus,1
convenience_asking,Black  Plus,1
convenience_echo,Black  Spot,1
convenience_love,Configuration: Fire TV Stick,1
convenience_seeing,Black  Spot,1
convenient_apple,White  Plus,1
convenient_around,White,1
convenient_ask,Black  Spot,1
convenient_dependable,Black  Dot,2
convenient_device,Black  Spot,1
convenient_especially,White  Dot,2
convenient_fun,White  Dot,2
convenient_highly,Black  Show,1
convenient_issue,White,1
convenient_im,Configuration: Fire TV Stick,1
convenient_look,White  Show,1
convenient_make,Black  Dot,2
convenient_make,Black  Plus,1
convenient_never,White  Plus,1
convenient_responsive,Black  Plus,1
convenient_set,White,1
convenient_setting,Black  Show,1
convenient_use,Black  Plus,1
convenient_wish,Black  Plus,1
conversation_actively,Black,1
conversation_another,White  Plus,1
conversation_echo,Heather Gray Fabric ,2
conversation_last,White  Plus,1
conversation_sometimes,Black  Plus,1
convert_,Black  Spot,1
convinced_buy,Black  Spot,1
convinced_mom,Black  Spot,1
convinced_wa,Configuration: Fire TV Stick,1
cook_especially,White  Show,1
cook_fun,Black  Show,1
cook_illustrated,Black  Show,1
cook_subsequently,Black  Show,1
cook_time,White,1
cook_together,White  Show,1
cooking_cutting,Black  Spot,1
cooking_multiple,Charcoal Fabric ,2
cooking_question,Black,1
cooking_since,White  Spot,1
cooking_speaker,Black  Show,1
cooking_stove,Black  Show,1
cooking_timer,Black  Dot,2
cool_alexa,Black,1
cool_also,Black  Spot,1
cool_begun,White  Plus,1
cool_device,Black  Plus,2
cool_device,White  Spot,1
cool_esp,Black  Plus,1
cool_everyone,Black  Plus,1
cool_get,Charcoal Fabric ,2
cool_its,White  Spot,1
cool_like,Black  Show,1
cool_little,Black  Dot,2
cool_little,Black  Spot,1
cool_lot,Heather Gray Fabric ,2
cool_music,Black  Plus,1
cool_music,Black  Show,1
cool_new,Configuration: Fire TV Stick,1
cool_product,Heather Gray Fabric ,4
cool_thing,Black  Plus,1
cool_though,White  Show,1
cool_use,Charcoal Fabric ,2
cool_view,White  Show,1
cool_walk,White  Dot,2
cool_appliance,Black  Spot,1
coolbonus_alexa,Black  Spot,1
cooler_thought,White  Show,1
coolest_thing,Black  Plus,1
coolest_thing,White  Spot,2
coop_product,Black  Plus,1
coordinator_company,White  Plus,1
cord_aesthetic,White  Show,1
cord_attachment,Configuration: Fire TV Stick,1
cord_cable,Configuration: Fire TV Stick,1
cord_cutting,Configuration: Fire TV Stick,1
cord_good,Configuration: Fire TV Stick,1
cord_includedplease,Black  Spot,1
cord_plug,White,1
cord_wa,White  Dot,2
cord_white,White  Show,1
cord_would,Black,2
cordless_could,Black  Spot,1
cordless_holder,Sandstone Fabric ,2
cordless_love,Black  Spot,1
cordless_still,Black,1
core_smart,White  Plus,1
correct_answer,White  Plus,1
correct_command,White  Plus,1
correct_doe,White  Show,1
correct_result,Black  Plus,1
correct_smart,White  Dot,2
correctly_alexa,Walnut Finish ,1
correctly_device,Black  Plus,1
correctly_issue,Black  Show,1
correctly_make,White  Spot,1
correctly_realize,White  Show,1
correctly_understand,Black,1
correctly_using,White  Show,1
correctly_usually,White  Plus,1
correctly_wont,Heather Gray Fabric ,2
corresponds_particular,Black  Plus,1
cortna_wa,Black,1
cost_alexa,Black  Spot,1
cost_device,Black  Spot,1
cost_due,White  Plus,1
cost_echo,Black  Show,1
cost_effective,Black  Spot,1
cost_effective,Configuration: Fire TV Stick,1
cost_especially,Black  Plus,1
cost_extra,Configuration: Fire TV Stick,1
cost_item,Black  Dot,2
cost_le,Black  Plus,1
cost_le,White  Plus,1
cotton_fabric,Black,1
couch_sofa,White  Plus,1
could_add,Charcoal Fabric ,2
could_answer,Sandstone Fabric ,2
could_ask,Black,2
could_ask,Black  Show,1
could_ask,Configuration: Fire TV Stick,1
could_better,Black  Dot,6
could_better,Black  Show,2
could_better,White  Spot,1
could_bought,Black  Spot,1
could_box,Black,1
could_bring,Black  Spot,1
could_buy,Black  Spot,1
could_call,Black  Spot,1
could_cant,White  Spot,1
could_choose,White  Spot,1
could_combine,Black  Plus,1
could_configure,Black  Plus,1
could_connect,Black  Spot,1
could_connect,Configuration: Fire TV Stick,1
could_contact,Black  Dot,2
could_convenience,Black  Plus,1
could_customize,Black  Show,1
could_definitely,Black  Dot,2
could_definitely,White,1
could_disappointed,White  Plus,1
could_easily,White  Spot,1
could_end,Black  Plus,1
could_figure,Black,1
could_figure,Black  Show,1
could_find,White,1
could_fix,Black,1
could_get,Black,2
could_get,Black  Show,1
could_get,White  Spot,1
could_go,Black,1
could_hook,White  Dot,2
could_improved,Black  Plus,1
could_inexperience,Black,1
could_informative,Black  Spot,1
could_interact,Black  Plus,1
could_learn,Black,1
could_link,White  Spot,1
could_listen,Black  Plus,1
could_live,Charcoal Fabric ,2
could_look,Black  Show,1
could_one,Black,1
could_one,Black  Dot,2
could_operator,Configuration: Fire TV Stick,1
could_pas,Charcoal Fabric ,2
could_pick,Black  Spot,1
could_play,White  Plus,1
could_possibly,Black  Spot,1
could_psychological,Black,1
could_really,Black  Show,1
could_request,Black  Plus,1
could_resist,Charcoal Fabric ,2
could_return,Charcoal Fabric ,2
could_see,White  Spot,1
could_set,Black  Spot,1
could_set,Configuration: Fire TV Stick,1
could_set,White,1
could_shut,Black  Spot,1
could_slightly,Black  Spot,1
could_something,Black  Spot,1
could_tad,Black  Spot,1
could_tad,White  Dot,2
could_tell,Black,3
could_turn,Black  Spot,1
could_use,Black,1
could_use,Black  Plus,1
could_use,Black  Show,1
could_use,Heather Gray Fabric ,2
could_watch,Black  Show,1
could_watch,Configuration: Fire TV Stick,1
could_weather,Black  Show,1
could_whisper,Black  Spot,1
could_wireless,White  Spot,1
couldnt_beat,Black  Show,1
couldnt_connect,White,1
couldnt_find,Configuration: Fire TV Stick,1
couldnt_happier,Black,1
couldnt_happier,Charcoal Fabric ,4
couldnt_help,Black  Dot,4
couldnt_install,Configuration: Fire TV Stick,1
couldnt_locate,Black  Plus,1
couldnt_pleased,Black  Spot,1
couldnt_resist,Black  Show,1
couldnt_resist,Charcoal Fabric ,2
couldnt_watch,Black  Show,1
couldnt_without,Charcoal Fabric ,2
couldnt_also,White,1
couldnt_consider,Black,1
couldnt_download,Configuration: Fire TV Stick,1
couldnt_find,Black  Plus,1
couldnt_happier,Charcoal Fabric ,2
couldnt_live,Charcoal Fabric ,2
couldnt_tell,Black,1
couldnt_understand,Black  Plus,1
counter_arent,Black  Spot,1
counter_cat,Black  Plus,1
counter_device,Black  Spot,1
counter_hear,Charcoal Fabric ,2
counter_its,Heather Gray Fabric ,2
counter_mic,Black  Plus,1
counter_overwhelming,Black  Spot,1
countless_program,Black  Plus,1
country_downside,Charcoal Fabric ,2
country_wonderful,White  Show,1
couple_around,Black  Dot,2
couple_day,Heather Gray Fabric ,2
couple_day,White  Spot,1
couple_dot,Black  Show,1
couple_echo,Black  Spot,1
couple_echo,White,1
couple_floor,Black  Plus,1
couple_friend,White  Dot,2
couple_fullsized,White  Spot,1
couple_minute,Black  Dot,2
couple_minute,Configuration: Fire TV Stick,2
couple_month,Black  Plus,1
couple_month,White  Spot,1
couple_movie,Configuration: Fire TV Stick,1
couple_time,Heather Gray Fabric ,2
couple_time,White  Plus,1
couple_week,Black,1
couple_week,Black  Dot,2
course_music,Black  Dot,2
course_sound,Black  Show,1
course_wa,Black  Spot,1
course_want,Black  Plus,1
cousin_italy,White  Plus,1
cousin_north,Black  Show,1
cover_even,Black  Spot,1
cover_ha,White  Spot,1
cover_kitchenliving,White  Plus,1
cover_pivoting,Black  Spot,1
cover_since,Black  Spot,1
cover_unimportant,Black  Plus,1
cover_youd,Charcoal Fabric ,2
covered_adjacent,White  Show,1
covered_porchthe,Black  Plus,1
coworker_today,Black  Show,1
cozi_familys,Black  Show,1
cozi_slow,Black  Show,1
cozi_state,Black  Show,1
cpr_classical,Black  Plus,1
cracked_hard,White  Show,1
crackling_noise,Black,1
crackling_vibrating,White  Plus,1
crap_audiophile,Black  Plus,1
crap_dare,White  Spot,1
crap_doesnt,Black  Show,1
crap_speaking,Black  Spot,1
crappy_internet,Charcoal Fabric ,2
crashed_soon,White,1
crashed_would,White,1
crashing_using,Configuration: Fire TV Stick,1
